Summary_Breezy,Summary_Breezy and Foggy,Summary_Breezy and Mostly Cloudy,Summary_Breezy and Overcast,Summary_Breezy and Partly Cloudy,Summary_Clear,Summary_Drizzle,Summary_Foggy,Summary_Light Rain,Summary_Mostly Cloudy,Summary_Overcast,Summary_Partly Cloudy,Summary_Rain,Summary_Windy and Partly Cloudy,Precip Type_NaN,Precip Type_rain,Precip Type_snow,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),sin_month,cos_month,sin_day,cos_day,sin_week_of_year,cos_week_of_year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,week_of_year_1,week_of_year_2,week_of_year_3,week_of_year_4,week_of_year_5,week_of_year_6,week_of_year_7,week_of_year_8,week_of_year_9,week_of_year_10,week_of_year_11,week_of_year_12,week_of_year_13,week_of_year_14,week_of_year_15,week_of_year_16,week_of_year_17,week_of_year_18,week_of_year_19,week_of_year_20,week_of_year_21,week_of_year_22,week_of_year_23,week_of_year_24,week_of_year_25,week_of_year_26,week_of_year_27,week_of_year_28,week_of_year_29,week_of_year_30,week_of_year_31,week_of_year_32,week_of_year_33,week_of_year_34,week_of_year_35,week_of_year_36,week_of_year_37,week_of_year_38,week_of_year_39,week_of_year_40,week_of_year_41,week_of_year_42,week_of_year_43,week_of_year_44,week_of_year_45,week_of_year_46,week_of_year_47,week_of_year_48,week_of_year_49,week_of_year_50,week_of_year_51,week_of_year_52,week_of_year_53
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13.640740740740737,13.303935185185184,0.6429166666666667,13.965408333333334,110.625,10.829933333333335,1017.8741666666665,1.0,6.123233995736764e-17,-0.2993631229733582,-0.9541392564000487,0.9960498426152175,-0.0887958953229348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.69375,11.601851851851853,0.9333333333333331,7.448933333333334,168.08333333333334,6.979350000000003,1010.7600000000002,1.0,6.123233995736764e-17,-0.48530196253108054,-0.874346616144582,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13.51087962962963,13.035879629629632,0.7575,13.008129166666668,218.83333333333334,7.668295833333333,1011.4475000000002,1.0,6.123233995736764e-17,-0.6513724827222217,-0.758758122692791,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.181712962962967,14.121990740740744,0.6733333333333333,11.72885,280.8333333333333,9.924979166666667,1012.3612499999999,1.0,6.123233995736764e-17,-0.7907757369376988,-0.6121059825476626,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.669444444444444,8.640972222222222,0.6225000000000002,13.038987499999998,288.7083333333333,11.509487499999999,1017.4616666666667,1.0,6.123233995736764e-17,-0.8978045395707422,-0.4403941515576342,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13.09236111111111,12.809259259259257,0.6033333333333334,10.830604166666669,71.20833333333333,11.829475,1017.3424999999999,1.0,6.123233995736764e-17,-0.9680771188662046,-0.25065253225872125,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.945370370370368,15.945370370370368,0.7158333333333333,9.419841666666665,94.75,11.531624999999998,1019.2320833333333,1.0,6.123233995736764e-17,-0.9987165071710532,-0.050649168838713544,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.674768518518515,17.674768518518515,0.58875,13.90972916666667,43.125,10.636733333333336,1022.827916666667,1.0,6.123233995736764e-17,-0.9884683243281112,0.15142777750457667,0.9785564922995037,-0.20597861874109832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16.37615740740741,16.37615740740741,0.6125,13.54815,153.125,11.883141666666667,1024.2279166666667,1.0,6.123233995736764e-17,-0.93775213214708,0.3473052528448202,0.9473263538541911,-0.32026985386283774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.298842592592596,16.11782407407408,0.58,9.055579166666664,165.91666666666666,11.928758333333333,1023.86125,1.0,6.123233995736764e-17,-0.8486442574947509,0.5289640103269625,0.9473263538541911,-0.32026985386283774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.872685185185185,14.844212962962965,0.7008333333333333,10.3744375,170.75,10.90104166666667,1024.4816666666666,1.0,6.123233995736764e-17,-0.72479278722912,0.6889669190756869,0.9473263538541911,-0.32026985386283774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.309259259259258,15.122685185185183,0.5404166666666667,7.728000000000001,112.95833333333333,10.715220833333333,1021.8058333333332,1.0,6.123233995736764e-17,-0.5712682150947922,0.8207634412072763,0.9473263538541911,-0.32026985386283774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.915046296296296,17.852546296296296,0.5612500000000001,8.420970833333335,154.125,11.8979,1014.3991666666667,1.0,6.123233995736764e-17,-0.39435585511331867,0.9189578116202309,0.9473263538541911,-0.32026985386283774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.196296296296293,19.109953703703702,0.6045833333333334,10.37645,198.16666666666666,11.895216666666665,1011.2737500000002,0.8660254037844385,-0.49999999999999994,0.0,1.0,0.9473263538541911,-0.32026985386283774,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18.857407407407408,18.857407407407408,0.6095833333333335,8.178129166666666,157.375,11.494729166666668,1011.5816666666666,0.8660254037844385,-0.49999999999999994,0.20129852008866,0.9795299412524942,0.9473263538541911,-0.32026985386283774,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.565277777777776,20.565277777777776,0.6091666666666665,8.350533333333333,169.45833333333334,11.979070833333333,1009.9387500000001,0.8660254037844385,-0.49999999999999994,0.39435585511331855,0.9189578116202309,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.531018518518522,20.531018518518522,0.6337499999999999,8.6557625,177.66666666666666,11.393433333333334,632.2633333333334,0.8660254037844385,-0.49999999999999994,0.5712682150947922,0.8207634412072763,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21.47592592592592,21.466666666666665,0.6224999999999999,12.112566666666666,141.875,11.154616666666668,672.4316666666667,0.8660254037844385,-0.49999999999999994,0.72479278722912,0.6889669190756869,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.815740740740747,16.815740740740747,0.8304166666666668,16.326741666666667,138.5,10.893662500000003,752.9208333333332,0.8660254037844385,-0.49999999999999994,0.8486442574947509,0.5289640103269625,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.474537037037038,15.474537037037038,0.7595833333333334,10.840666666666666,209.5,11.0868625,797.05125,0.8660254037844385,-0.49999999999999994,0.93775213214708,0.3473052528448202,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.631481481481485,14.631481481481485,0.8545833333333333,6.980691666666669,172.75,9.935712500000003,799.1633333333333,0.8660254037844385,-0.49999999999999994,0.9884683243281112,0.1514277775045767,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.48240740740741,14.48240740740741,0.8679166666666666,5.561208333333333,253.125,9.9155875,799.2633333333333,0.8660254037844385,-0.49999999999999994,0.9987165071710532,-0.05064916883871265,0.9027978299657432,-0.43006520227652056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15.360416666666666,15.335879629629629,0.8304166666666667,7.992979166666665,174.66666666666666,10.73601666666667,715.1433333333333,0.8660254037844385,-0.49999999999999994,0.9680771188662046,-0.25065253225872036,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.560185185185187,18.560185185185187,0.7395833333333334,9.016670833333333,170.54166666666666,11.598708333333333,883.4029166666668,0.8660254037844385,-0.49999999999999994,0.8978045395707416,-0.44039415155763423,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17.47847222222222,17.47847222222222,0.8450000000000001,7.9507166666666675,170.125,10.534766666666668,1007.4629166666667,0.8660254037844385,-0.49999999999999994,0.7907757369376989,-0.6121059825476626,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.23587962962963,16.23587962962963,0.8520833333333334,12.421820833333333,155.45833333333334,10.334858333333335,1005.6208333333334,0.8660254037844385,-0.49999999999999994,0.651372482722222,-0.758758122692791,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.764120370370367,16.764120370370367,0.755,13.885579166666668,209.125,11.418254166666669,1006.7991666666668,0.8660254037844385,-0.49999999999999994,0.485301962531081,-0.8743466161445818,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.042824074074074,14.042824074074074,0.9258333333333333,16.47902083333333,90.58333333333333,8.085554166666666,997.2408333333333,0.8660254037844385,-0.49999999999999994,0.29936312297335815,-0.9541392564000487,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.084953703703702,6.103472222222223,0.9495833333333334,26.0981,265.25,6.106595833333333,998.0908333333335,0.8660254037844385,-0.49999999999999994,0.10116832198743268,-0.9948693233918956,0.8455960035018261,-0.5338233779647906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.383564814814815,5.743287037037038,0.8404166666666666,31.562037500000006,304.6666666666667,11.586633333333333,1006.8962500000001,0.8660254037844385,-0.49999999999999994,-0.10116832198743204,-0.9948693233918956,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.858333333333336,10.00439814814815,0.7695833333333334,26.691116666666662,309.0,11.710066666666668,1012.1016666666666,0.8660254037844385,-0.49999999999999994,-0.2993631229733582,-0.9541392564000487,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.225462962962963,10.44351851851852,0.7775000000000002,16.98281666666667,307.75,12.610325000000003,1017.4862499999999,0.8660254037844385,-0.49999999999999994,-0.48530196253108054,-0.874346616144582,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.691666666666665,12.549305555555556,0.8612500000000001,6.057625000000002,288.5833333333333,10.353641666666668,1019.34625,0.8660254037844385,-0.49999999999999994,-0.6513724827222217,-0.758758122692791,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15.17962962962963,15.147685185185184,0.8533333333333334,10.123545833333333,280.25,9.29909166666667,1017.2287499999998,0.8660254037844385,-0.49999999999999994,-0.7907757369376988,-0.6121059825476626,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.178935185185182,18.178935185185182,0.71125,15.310429166666665,241.0,11.10832916666667,1014.2891666666668,0.8660254037844385,-0.49999999999999994,-0.8978045395707422,-0.4403941515576342,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.291666666666668,17.291666666666668,0.7908333333333332,11.492045833333334,248.66666666666666,11.197550000000001,1014.5520833333335,0.8660254037844385,-0.49999999999999994,-0.9680771188662046,-0.25065253225872125,0.7765238627180424,-0.6300878435817109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18.77800925925926,18.77800925925926,0.7004166666666668,11.579254166666665,255.75,11.03587916666667,1013.0570833333335,0.8660254037844385,-0.49999999999999994,-0.9987165071710532,-0.050649168838713544,0.6965510290629969,-0.7175072570443315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.55601851851852,20.55601851851852,0.7112499999999998,10.515983333333333,210.125,11.300187500000002,1011.5279166666668,0.8660254037844385,-0.49999999999999994,-0.9884683243281112,0.15142777750457667,0.6965510290629969,-0.7175072570443315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.826157407407408,20.800231481481482,0.6554166666666666,13.996266666666669,215.66666666666666,11.571874999999999,1010.1666666666666,0.8660254037844385,-0.49999999999999994,-0.93775213214708,0.3473052528448202,0.6965510290629969,-0.7175072570443315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
